magnification,image_path,tile_x,tile_y,local_pitch_um,mag,base,det,stage_x_mm,stage_y_mm,stage_x_um,stage_y_um
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X011_Y018.png,11,18,1.637653432,400,Grp_002_SED_X011_Y018,SED,6.392,14.869,6392.0,14869.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y000.png,12,0,1.64476593333333,400,Grp_002_SED_X012_Y000,SED,6.374,14.644,6374.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y001.png,12,1,1.64772947555556,400,Grp_002_SED_X012_Y001,SED,6.375,14.656,6375.0,14656.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y002.png,12,2,1.64698859,400,Grp_002_SED_X012_Y002,SED,6.374,14.669,6374.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y003.png,12,3,1.64624770444444,400,Grp_002_SED_X012_Y003,SED,6.375,14.681,6375.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y004.png,12,4,1.64476593333333,400,Grp_002_SED_X012_Y004,SED,6.374,14.694,6374.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y005.png,12,5,1.64624770444444,400,Grp_002_SED_X012_Y005,SED,6.375,14.707,6375.0,14707.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y006.png,12,6,1.64624770444444,400,Grp_002_SED_X012_Y006,SED,6.374,14.719,6374.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y007.png,12,7,1.64624770444444,400,Grp_002_SED_X012_Y007,SED,6.375,14.732,6375.0,14732.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y008.png,12,8,1.84702769,400,Grp_002_SED_X012_Y008,SED,6.374,14.744,6374.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y009.png,12,9,1.63735707777778,400,Grp_002_SED_X012_Y009,SED,6.375,14.757,6375.0,14757.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y010.png,12,10,1.64328416222222,400,Grp_002_SED_X012_Y010,SED,6.374,14.769,6374.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y011.png,12,11,1.64180239111111,400,Grp_002_SED_X012_Y011,SED,6.375,14.782,6375.0,14782.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y012.png,12,12,1.64328416222222,400,Grp_002_SED_X012_Y012,SED,6.375,14.794,6375.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y013.png,12,13,1.850361675,400,Grp_002_SED_X012_Y013,SED,6.375,14.807,6375.0,14807.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y014.png,12,14,1.64328416222222,400,Grp_002_SED_X012_Y014,SED,6.375,14.819,6375.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y015.png,12,15,1.64698859,400,Grp_002_SED_X012_Y015,SED,6.375,14.832,6375.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y016.png,12,16,1.64180239111111,400,Grp_002_SED_X012_Y016,SED,6.375,14.844,6375.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y017.png,12,17,1.8553626525,400,Grp_002_SED_X012_Y017,SED,6.375,14.857,6375.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X012_Y018.png,12,18,1.648322184,400,Grp_002_SED_X012_Y018,SED,6.375,14.869,6375.0,14869.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y000.png,13,0,1.64772947555556,400,Grp_002_SED_X013_Y000,SED,6.357,14.644,6357.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y001.png,13,1,1.64476593333333,400,Grp_002_SED_X013_Y001,SED,6.358,14.656,6358.0,14656.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y002.png,13,2,1.64328416222222,400,Grp_002_SED_X013_Y002,SED,6.357,14.669,6357.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y003.png,13,3,1.64032062,400,Grp_002_SED_X013_Y003,SED,6.358,14.681,6358.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y004.png,13,4,1.64328416222222,400,Grp_002_SED_X013_Y004,SED,6.357,14.694,6357.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y005.png,13,5,1.64921124666667,400,Grp_002_SED_X013_Y005,SED,6.358,14.707,6358.0,14707.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y006.png,13,6,1.64698859,400,Grp_002_SED_X013_Y006,SED,6.357,14.719,6357.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y007.png,13,7,1.642987808,400,Grp_002_SED_X013_Y007,SED,6.358,14.732,6358.0,14732.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y008.png,13,8,1.64476593333333,400,Grp_002_SED_X013_Y008,SED,6.357,14.744,6357.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y009.png,13,9,1.64624770444444,400,Grp_002_SED_X013_Y009,SED,6.358,14.757,6358.0,14757.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y010.png,13,10,1.63883884888889,400,Grp_002_SED_X013_Y010,SED,6.358,14.769,6358.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y011.png,13,11,1.64032062,400,Grp_002_SED_X013_Y011,SED,6.358,14.782,6358.0,14782.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y012.png,13,12,1.644321402,400,Grp_002_SED_X013_Y012,SED,6.358,14.794,6358.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y013.png,13,13,1.64328416222222,400,Grp_002_SED_X013_Y013,SED,6.358,14.807,6358.0,14807.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y014.png,13,14,1.64180239111111,400,Grp_002_SED_X013_Y014,SED,6.358,14.819,6358.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y015.png,13,15,1.64624770444444,400,Grp_002_SED_X013_Y015,SED,6.358,14.832,6358.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y016.png,13,16,1.64180239111111,400,Grp_002_SED_X013_Y016,SED,6.358,14.844,6358.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y017.png,13,17,1.8553626525,400,Grp_002_SED_X013_Y017,SED,6.358,14.857,6358.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X013_Y018.png,13,18,1.64476593333333,400,Grp_002_SED_X013_Y018,SED,6.358,14.869,6358.0,14869.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y000.png,14,0,1.64328416222222,400,Grp_002_SED_X014_Y000,SED,6.34,14.644,6340.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y001.png,14,1,1.64328416222222,400,Grp_002_SED_X014_Y001,SED,6.341,14.656,6341.0,14656.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y002.png,14,2,1.64328416222222,400,Grp_002_SED_X014_Y002,SED,6.34,14.669,6340.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y003.png,14,3,1.64698859,400,Grp_002_SED_X014_Y003,SED,6.341,14.681,6341.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y004.png,14,4,1.63883884888889,400,Grp_002_SED_X014_Y004,SED,6.34,14.694,6340.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y005.png,14,5,1.64180239111111,400,Grp_002_SED_X014_Y005,SED,6.341,14.707,6341.0,14707.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y006.png,14,6,1.64698859,400,Grp_002_SED_X014_Y006,SED,6.341,14.719,6341.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y007.png,14,7,1.644321402,400,Grp_002_SED_X014_Y007,SED,6.341,14.732,6341.0,14732.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y008.png,14,8,1.641654214,400,Grp_002_SED_X014_Y008,SED,6.341,14.744,6341.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y009.png,14,9,1.644321402,400,Grp_002_SED_X014_Y009,SED,6.341,14.757,6341.0,14757.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y010.png,14,10,1.64180239111111,400,Grp_002_SED_X014_Y010,SED,6.341,14.769,6341.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y011.png,14,11,1.64032062,400,Grp_002_SED_X014_Y011,SED,6.341,14.782,6341.0,14782.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y012.png,14,12,1.64921124666667,400,Grp_002_SED_X014_Y012,SED,6.341,14.794,6341.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y013.png,14,13,1.642987808,400,Grp_002_SED_X014_Y013,SED,6.341,14.807,6341.0,14807.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y014.png,14,14,1.64032062,400,Grp_002_SED_X014_Y014,SED,6.341,14.819,6341.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y015.png,14,15,1.64772947555556,400,Grp_002_SED_X014_Y015,SED,6.341,14.832,6341.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y016.png,14,16,1.644321402,400,Grp_002_SED_X014_Y016,SED,6.341,14.844,6341.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y017.png,14,17,1.64032062,400,Grp_002_SED_X014_Y017,SED,6.341,14.857,6341.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X014_Y018.png,14,18,1.64032062,400,Grp_002_SED_X014_Y018,SED,6.341,14.869,6341.0,14869.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y000.png,15,0,1.64328416222222,400,Grp_002_SED_X015_Y000,SED,6.324,14.644,6324.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y001.png,15,1,1.64698859,400,Grp_002_SED_X015_Y001,SED,6.324,14.656,6324.0,14656.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y002.png,15,2,1.63735707777778,400,Grp_002_SED_X015_Y002,SED,6.324,14.669,6324.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y003.png,15,3,1.636319838,400,Grp_002_SED_X015_Y003,SED,6.324,14.681,6324.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y004.png,15,4,1.645654996,400,Grp_002_SED_X015_Y004,SED,6.324,14.694,6324.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y005.png,15,5,1.644321402,400,Grp_002_SED_X015_Y005,SED,6.324,14.707,6324.0,14707.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y006.png,15,6,1.64476593333333,400,Grp_002_SED_X015_Y006,SED,6.324,14.719,6324.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y007.png,15,7,1.64624770444444,400,Grp_002_SED_X015_Y007,SED,6.324,14.732,6324.0,14732.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y008.png,15,8,1.64180239111111,400,Grp_002_SED_X015_Y008,SED,6.324,14.744,6324.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y009.png,15,9,1.641654214,400,Grp_002_SED_X015_Y009,SED,6.324,14.757,6324.0,14757.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y010.png,15,10,1.64328416222222,400,Grp_002_SED_X015_Y010,SED,6.324,14.769,6324.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y011.png,15,11,1.64624770444444,400,Grp_002_SED_X015_Y011,SED,6.324,14.782,6324.0,14782.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y012.png,15,12,1.64772947555556,400,Grp_002_SED_X015_Y012,SED,6.324,14.794,6324.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y013.png,15,13,1.64624770444444,400,Grp_002_SED_X015_Y013,SED,6.324,14.807,6324.0,14807.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y014.png,15,14,1.64476593333333,400,Grp_002_SED_X015_Y014,SED,6.324,14.819,6324.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y015.png,15,15,1.64624770444444,400,Grp_002_SED_X015_Y015,SED,6.325,14.832,6325.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y016.png,15,16,1.641654214,400,Grp_002_SED_X015_Y016,SED,6.324,14.844,6324.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y017.png,15,17,1.644321402,400,Grp_002_SED_X015_Y017,SED,6.325,14.857,6325.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X015_Y018.png,15,18,1.64772947555556,400,Grp_002_SED_X015_Y018,SED,6.324,14.87,6324.0,14870.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y000.png,16,0,1.64180239111111,400,Grp_002_SED_X016_Y000,SED,6.307,14.644,6307.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y001.png,16,1,1.644321402,400,Grp_002_SED_X016_Y001,SED,6.307,14.656,6307.0,14656.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y002.png,16,2,1.649655778,400,Grp_002_SED_X016_Y002,SED,6.307,14.669,6307.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y003.png,16,3,1.64476593333333,400,Grp_002_SED_X016_Y003,SED,6.307,14.681,6307.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y004.png,16,4,1.642987808,400,Grp_002_SED_X016_Y004,SED,6.307,14.694,6307.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y005.png,16,5,1.64624770444444,400,Grp_002_SED_X016_Y005,SED,6.307,14.707,6307.0,14707.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y006.png,16,6,1.64624770444444,400,Grp_002_SED_X016_Y006,SED,6.307,14.719,6307.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y007.png,16,7,1.64180239111111,400,Grp_002_SED_X016_Y007,SED,6.307,14.732,6307.0,14732.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y008.png,16,8,1.64921124666667,400,Grp_002_SED_X016_Y008,SED,6.307,14.744,6307.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y009.png,16,9,1.64476593333333,400,Grp_002_SED_X016_Y009,SED,6.307,14.757,6307.0,14757.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y010.png,16,10,1.644321402,400,Grp_002_SED_X016_Y010,SED,6.307,14.769,6307.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y011.png,16,11,1.64624770444444,400,Grp_002_SED_X016_Y011,SED,6.307,14.782,6307.0,14782.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y012.png,16,12,1.64476593333333,400,Grp_002_SED_X016_Y012,SED,6.307,14.794,6307.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y013.png,16,13,1.64180239111111,400,Grp_002_SED_X016_Y013,SED,6.308,14.807,6308.0,14807.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y014.png,16,14,1.64772947555556,400,Grp_002_SED_X016_Y014,SED,6.307,14.819,6307.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y015.png,16,15,1.64180239111111,400,Grp_002_SED_X016_Y015,SED,6.308,14.832,6308.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y016.png,16,16,1.64032062,400,Grp_002_SED_X016_Y016,SED,6.307,14.844,6307.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y017.png,16,17,1.638987026,400,Grp_002_SED_X016_Y017,SED,6.308,14.857,6308.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X016_Y018.png,16,18,1.64328416222222,400,Grp_002_SED_X016_Y018,SED,6.307,14.87,6307.0,14870.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y000.png,17,0,1.64328416222222,400,Grp_002_SED_X017_Y000,SED,6.29,14.644,6290.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y001.png,17,1,1.641654214,400,Grp_002_SED_X017_Y001,SED,6.29,14.656,6290.0,14656.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y002.png,17,2,1.632319056,400,Grp_002_SED_X017_Y002,SED,6.29,14.669,6290.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y003.png,17,3,1.64476593333333,400,Grp_002_SED_X017_Y003,SED,6.29,14.681,6290.0,14681.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y004.png,17,4,1.64180239111111,400,Grp_002_SED_X017_Y004,SED,6.29,14.694,6290.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y005.png,17,5,1.64180239111111,400,Grp_002_SED_X017_Y005,SED,6.29,14.707,6290.0,14707.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y006.png,17,6,1.64476593333333,400,Grp_002_SED_X017_Y006,SED,6.29,14.719,6290.0,14719.0
